[2018-03-04 00:24:59,918222] front.INFO  [NULL] [d0d3748c] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /plugin/products/detail/146/review, 66.249.79.68, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 02:48:11,579158] front.INFO  [3236fc04] [17311f03] [NULL] [Maker:onRenderProductDetail:191] - Event: product maker not found. {"Product id":20}  [GET, /products/detail/20, 126.189.85.162, android-app://com.google.android.googlequicksearchbox, Mozilla/5.0 (Linux; Android 5.0.2; SOL26 Build/23.1.G.2.244) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36]
[2018-03-04 02:48:11,579619] front.INFO  [3236fc04] [17311f03] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/20, 126.189.85.162, android-app://com.google.android.googlequicksearchbox, Mozilla/5.0 (Linux; Android 5.0.2; SOL26 Build/23.1.G.2.244) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36]
[2018-03-04 02:48:11,593672] front.INFO  [3236fc04] [17311f03] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":20}  [GET, /products/detail/20, 126.189.85.162, android-app://com.google.android.googlequicksearchbox, Mozilla/5.0 (Linux; Android 5.0.2; SOL26 Build/23.1.G.2.244) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36]
[2018-03-04 02:48:11,593775] front.INFO  [3236fc04] [17311f03] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/20, 126.189.85.162, android-app://com.google.android.googlequicksearchbox, Mozilla/5.0 (Linux; Android 5.0.2; SOL26 Build/23.1.G.2.244) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36]
[2018-03-04 02:48:12,146273] front.INFO  [3236fc04] [17311f03] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/20, 126.189.85.162, android-app://com.google.android.googlequicksearchbox, Mozilla/5.0 (Linux; Android 5.0.2; SOL26 Build/23.1.G.2.244) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36]
[2018-03-04 02:48:13,270706] front.INFO  [3236fc04] [17311f03] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/20, 126.189.85.162, android-app://com.google.android.googlequicksearchbox, Mozilla/5.0 (Linux; Android 5.0.2; SOL26 Build/23.1.G.2.244) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36]
[2018-03-04 02:54:57,112503] front.INFO  [NULL] [8aa3db39] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?mode=&category_id=68&name=&pageno=1&disp_number=50&orderby=3, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 02:54:57,114708] front.INFO  [NULL] [8aa3db39] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?mode=&category_id=68&name=&pageno=1&disp_number=50&orderby=3, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 02:54:57,153134] front.INFO  [fa0561e8] [8aa3db39] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?mode=&category_id=68&name=&pageno=1&disp_number=50&orderby=3, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 02:54:57,263143] front.INFO  [fa0561e8] [8aa3db39] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?mode=&category_id=68&name=&pageno=1&disp_number=50&orderby=3, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 02:54:57,760237] front.INFO  [fa0561e8] [8aa3db39] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?mode=&category_id=68&name=&pageno=1&disp_number=50&orderby=3, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 02:54:58,578618] front.INFO  [fa0561e8] [8aa3db39] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?mode=&category_id=68&name=&pageno=1&disp_number=50&orderby=3, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 03:20:53,492799] front.INFO  [NULL] [2eff956a] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,495036] front.INFO  [NULL] [2eff956a] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,609626] front.INFO  [7c8a1d46] [2eff956a] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,682829] front.INFO  [7c8a1d46] [2eff956a] [NULL] [Event:onRenderProductDetail:56] - RelatedProduct trigger onRenderProductDetail start   [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,689317] front.INFO  [7c8a1d46] [2eff956a] [NULL] [Event:onRenderProductDetail:77] - Render related product with  {"RELATED_PRODUCT_TAG":"<!--# related-product-plugin-tag #-->"}  [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,689404] front.INFO  [7c8a1d46] [2eff956a] [NULL] [Event:onRenderProductDetail:93] - RelatedProduct trigger onRenderProductDetail finish   [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,698169] front.INFO  [7c8a1d46] [2eff956a] [NULL] [Maker:onRenderProductDetail:170] - Event: product maker hook into the product detail start.   [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,702706] front.INFO  [7c8a1d46] [2eff956a] [NULL] [Maker:onRenderProductDetail:191] - Event: product maker not found. {"Product id":120}  [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,703135] front.INFO  [7c8a1d46] [2eff956a] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,716128] front.INFO  [7c8a1d46] [2eff956a] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":120}  [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:53,716196] front.INFO  [7c8a1d46] [2eff956a] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:54,485313] front.INFO  [7c8a1d46] [2eff956a] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:20:55,344590] front.INFO  [7c8a1d46] [2eff956a] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/120, 207.46.13.29, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:28:11,434803] front.INFO  [NULL] [273abe62] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=164, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 03:28:11,437128] front.INFO  [NULL] [273abe62] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=164, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 03:28:11,485989] front.INFO  [33b27d0d] [273abe62] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=164, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 03:28:11,744730] front.INFO  [33b27d0d] [273abe62] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=164, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 03:28:12,280040] front.INFO  [33b27d0d] [273abe62] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=164, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 03:28:14,100131] front.INFO  [33b27d0d] [273abe62] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=164, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 03:39:46,456855] front.INFO  [NULL] [5ec61254] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=161, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:39:46,459203] front.INFO  [NULL] [5ec61254] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=161, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:39:46,490542] front.INFO  [65a8999a] [5ec61254] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=161, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:39:46,727847] front.INFO  [65a8999a] [5ec61254] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=161, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:39:47,284698] front.INFO  [65a8999a] [5ec61254] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=161, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:39:47,972312] front.INFO  [65a8999a] [5ec61254] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=161, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:09,833770] front.INFO  [NULL] [8f9c56e4] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:09,835965] front.INFO  [NULL] [8f9c56e4] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:09,890007] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:10,019758] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [Event:onRenderProductDetail:56] - RelatedProduct trigger onRenderProductDetail start   [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:10,030198] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [Maker:onRenderProductDetail:170] - Event: product maker hook into the product detail start.   [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:10,033840] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [Maker:onRenderProductDetail:191] - Event: product maker not found. {"Product id":36}  [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:10,034169] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:10,045256] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":36}  [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:10,045361] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:10,806959] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 03:57:11,723616] front.INFO  [2ae81e89] [8f9c56e4] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/36, 207.46.13.86, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 04:49:52,301560] front.INFO  [NULL] [008d2f57] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=66, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 04:49:52,303822] front.INFO  [NULL] [008d2f57] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=66, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 04:49:52,333393] front.INFO  [115a62ef] [008d2f57] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=66, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 04:49:52,463579] front.INFO  [115a62ef] [008d2f57] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=66, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 04:49:53,016087] front.INFO  [115a62ef] [008d2f57] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=66, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 04:49:53,989978] front.INFO  [115a62ef] [008d2f57] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=66, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 04:56:18,176844] front.INFO  [NULL] [15a6461d] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=116, 207.46.13.110, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 04:56:18,179153] front.INFO  [NULL] [15a6461d] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=116, 207.46.13.110, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 04:56:18,230496] front.INFO  [6ae64cc5] [15a6461d] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=116, 207.46.13.110, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 04:56:18,485483] front.INFO  [6ae64cc5] [15a6461d] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=116, 207.46.13.110, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 04:56:18,942098] front.INFO  [6ae64cc5] [15a6461d] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=116, 207.46.13.110, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 04:56:19,788384] front.INFO  [6ae64cc5] [15a6461d] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=116, 207.46.13.110, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 05:07:51,263480] front.INFO  [NULL] [063a63ef] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=91, 157.55.39.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 05:07:51,265628] front.INFO  [NULL] [063a63ef] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=91, 157.55.39.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 05:07:51,294331] front.INFO  [8dbf1e74] [063a63ef] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=91, 157.55.39.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 05:07:51,400907] front.INFO  [8dbf1e74] [063a63ef] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=91, 157.55.39.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 05:07:51,836966] front.INFO  [8dbf1e74] [063a63ef] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=91, 157.55.39.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 05:07:52,557993] front.INFO  [8dbf1e74] [063a63ef] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=91, 157.55.39.49, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
